timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-18T20:16:30.469Z,unavailable,Release,baseline,baseline-heuristic,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"baseline-v1:empty-cells,monotonicity,smoothness,corner-preference",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,none,10200,15396,910,10,1024,0.002451291,3408983,0
2026-08-18T20:16:30.469Z,unavailable,Release,baseline,baseline-heuristic,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"baseline-v1:empty-cells,monotonicity,smoothness,corner-preference",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,none,10201,3084,255,8,256,0.000279416,3408983,0
2026-08-18T20:16:30.469Z,unavailable,Release,baseline,baseline-heuristic,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"baseline-v1:empty-cells,monotonicity,smoothness,corner-preference",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,none,10202,8516,603,9,512,0.000581625,3408983,0
2026-08-18T20:16:30.469Z,unavailable,Release,baseline,baseline-heuristic,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"baseline-v1:empty-cells,monotonicity,smoothness,corner-preference",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,none,10203,15632,942,10,1024,0.0010920420000000001,3408983,0
2026-08-18T20:16:30.469Z,unavailable,Release,baseline,baseline-heuristic,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"baseline-v1:empty-cells,monotonicity,smoothness,corner-preference",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,none,10204,5176,397,8,256,0.00037904200000000001,3408983,0
2026-08-18T20:16:30.469Z,unavailable,Release,baseline,baseline-heuristic,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"baseline-v1:empty-cells,monotonicity,smoothness,corner-preference",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,none,10205,10912,654,10,1024,0.00058212499999999996,3408983,0
2026-08-18T20:16:30.469Z,unavailable,Release,baseline,baseline-heuristic,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"baseline-v1:empty-cells,monotonicity,smoothness,corner-preference",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,none,10206,16108,951,10,1024,0.00082200000000000003,3408983,0
2026-08-18T20:16:30.469Z,unavailable,Release,baseline,baseline-heuristic,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"baseline-v1:empty-cells,monotonicity,smoothness,corner-preference",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,none,10207,5420,379,9,512,0.00032966700000000001,3408983,0
2026-08-18T20:16:30.469Z,unavailable,Release,baseline,baseline-heuristic,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"baseline-v1:empty-cells,monotonicity,smoothness,corner-preference",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,none,10208,13248,795,10,1024,0.00074429100000000001,3408983,0
2026-08-18T20:16:30.469Z,unavailable,Release,baseline,baseline-heuristic,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"baseline-v1:empty-cells,monotonicity,smoothness,corner-preference",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,none,10209,23780,1225,11,2048,0.0010167500000000001,3408983,0
