timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,time_limit_seconds,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-26T04:13:09.357Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n9_ext_1M3.at100000.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=1306136620a29d83",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30000,338340,12793,14,16384,0.021576499999999998,14683885,0
2026-08-26T04:13:09.357Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n9_ext_1M3.at100000.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=1306136620a29d83",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30001,358132,13674,14,16384,0.023253124999999999,14683885,0
2026-08-26T04:13:09.357Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n9_ext_1M3.at100000.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=1306136620a29d83",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30002,173004,7217,13,8192,0.012242042,14683885,0
2026-08-26T04:13:09.357Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n9_ext_1M3.at100000.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=1306136620a29d83",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30003,176540,7399,13,8192,0.025645167,14683885,0
2026-08-26T04:13:09.357Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n9_ext_1M3.at100000.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=1306136620a29d83",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30004,341840,12949,14,16384,0.040002500000000003,14683885,0
2026-08-26T04:13:09.357Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n9_ext_1M3.at100000.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=1306136620a29d83",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30005,319164,11947,14,16384,0.018520499999999999,14683885,0
2026-08-26T04:13:09.357Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n9_ext_1M3.at100000.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=1306136620a29d83",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30006,290644,11208,14,16384,0.01810225,14683885,0
2026-08-26T04:13:09.357Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n9_ext_1M3.at100000.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=1306136620a29d83",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30007,177284,7450,13,8192,0.010464124999999999,14683885,0
2026-08-26T04:13:09.357Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n9_ext_1M3.at100000.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=1306136620a29d83",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30008,8876,598,9,512,0.00094899999999999997,14683885,0
2026-08-26T04:13:09.357Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n9_ext_1M3.at100000.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=1306136620a29d83",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30009,334024,12578,14,16384,0.018207500000000001,14683885,0
