timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,time_limit_seconds,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30000,177084,7455,13,8192,2.6437153329999998,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30001,171396,7102,13,8192,2.5653937920000001,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30002,173228,7223,13,8192,2.5997817919999999,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30003,284660,10814,14,16384,3.6766606249999998,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30004,232504,8572,14,16384,3.0862110409999999,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30005,177060,7447,13,8192,2.687257416,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30006,175040,7347,13,8192,2.6186394580000001,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30007,157136,6516,13,8192,2.809608833,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30008,168024,6950,13,8192,2.6610699590000002,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30009,179328,7550,13,8192,2.5893472499999999,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30010,169988,7098,13,8192,2.5653652089999999,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30011,281356,10703,14,16384,3.6856140000000002,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30012,177020,7437,13,8192,2.698554417,5936744148,1892626537
2026-08-25T16:35:28.126Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30013,169844,7067,13,8192,2.505915833,5936744148,1892626537
