timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,time_limit_seconds,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30000,148556,6114,13,8192,0.16312212500000001,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30001,176276,7380,13,8192,0.178211167,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30002,132944,5587,13,8192,0.13875120799999999,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30003,176984,7429,13,8192,0.18025629200000001,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30004,80764,3758,12,4096,0.097130583000000006,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30005,167144,6936,13,8192,0.175477667,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30006,176860,7431,13,8192,0.18602787500000001,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30007,163244,6694,13,8192,0.16687479099999999,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30008,152748,6237,13,8192,0.153479542,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30009,244424,9201,14,16384,0.22565354200000001,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30010,176784,7396,13,8192,0.180608291,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30011,175400,7333,13,8192,0.29185441699999998,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30012,176524,7399,13,8192,0.21153266600000001,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30013,67024,2995,12,4096,0.079214499999999993,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30014,261124,9782,14,16384,0.23818975000000001,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30015,80468,3716,12,4096,0.0966505,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30016,219392,8059,14,16384,0.20283375000000001,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30017,287040,10962,14,16384,0.26582349999999999,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30018,167452,6919,13,8192,0.17098949999999999,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30019,174264,7278,13,8192,0.18053775,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30020,157136,6527,13,8192,0.16732491699999999,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30021,217356,7955,14,16384,0.20002483300000001,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30022,145920,5915,13,8192,0.15016225,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30023,270336,10241,14,16384,0.242215292,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30024,134524,5699,13,8192,0.14191520799999999,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30025,176016,7321,13,8192,0.180972208,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30026,165836,6824,13,8192,0.167742167,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30027,75496,3446,12,4096,0.093869959000000003,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30028,141812,6016,13,8192,0.150388208,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30029,89072,4145,12,4096,0.10386366599999999,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30030,168224,6984,13,8192,0.172165917,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30031,126780,5210,13,8192,0.132161209,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30032,185820,7735,13,8192,0.18433862500000001,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30033,269680,10219,14,16384,0.249185875,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30034,73888,3431,12,4096,0.089357249999999999,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30035,144328,6108,13,8192,0.151717667,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30036,76396,3484,12,4096,0.091554207999999998,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30037,151672,6219,13,8192,0.15640262499999999,302438406,73642237
2026-08-25T16:24:49.984Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",2,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30038,169304,7045,13,8192,0.17718645799999999,302438406,73642237
