timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10310,37100,1937,11,2048,2.9481077080000002,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10311,78396,3640,12,4096,4.7714958750000003,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10312,16172,951,10,1024,1.7199401249999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10313,23244,1182,11,2048,2.2147776669999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10314,16684,997,10,1024,1.6610692499999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10315,36472,1901,11,2048,2.901159625,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10316,18336,1121,10,1024,1.5611947909999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10317,34984,1813,11,2048,2.9637073749999998,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10318,17196,1028,10,1024,1.6031285829999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10319,80832,3758,12,4096,4.6435662090000003,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10320,28172,1479,11,2048,2.4276485839999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10321,32960,1702,11,2048,2.5454844159999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10322,36612,1914,11,2048,3.112654917,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10323,16568,995,10,1024,1.7769349169999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10324,73124,3364,12,4096,4.7664359999999997,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10325,77484,3604,12,4096,4.3579930420000004,3645574363,429783653
