timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,time_limit_seconds,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30000,174892,7314,13,8192,3.1784457079999999,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30001,164348,6773,13,8192,3.03239875,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30002,185628,7736,13,8192,3.2561106249999998,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30003,152524,6255,13,8192,2.4862497079999999,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30004,167888,6955,13,8192,2.7490169170000001,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30005,143728,5819,13,8192,2.3610673750000002,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30006,286652,10978,14,16384,4.239221541,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30007,172632,7172,13,8192,2.7683225829999998,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30008,323244,12091,14,16384,4.4988890000000001,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30009,257412,9561,14,16384,3.7049172499999998,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30010,173288,7214,13,8192,2.744569625,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30011,286032,10925,14,16384,4.0584275410000004,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30012,122324,5040,13,8192,2.0491309160000002,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30013,245828,9266,14,16384,7.9101183329999998,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30014,80140,3699,12,4096,2.3459224160000001,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30015,176808,7391,13,8192,3.819148041,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30016,176344,7418,13,8192,2.7727899159999998,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30017,268008,10086,14,16384,4.8282469580000003,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30018,167180,6895,13,8192,3.1548497499999999,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30019,176960,7427,13,8192,3.0125015419999999,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30020,168408,7016,13,8192,3.2253822080000001,5318056036,1712721069
2026-08-25T16:46:45.141Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n5_large_tcbwd_100k.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=f78f622c4f01ddf6",3,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30021,246640,9354,14,16384,9.5505356250000002,5318056036,1712721069
