timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,time_limit_seconds,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30000,120968,5087,13,8192,0.013969374999999999,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30001,174920,7330,13,8192,0.011600667,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30002,123928,5130,13,8192,0.0071276250000000003,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30003,133556,5648,13,8192,0.0076937079999999996,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30004,132992,5599,13,8192,0.0078030419999999996,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30005,112920,4677,13,8192,0.006663375,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30006,132624,5561,13,8192,0.0076237079999999999,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30007,166348,6858,13,8192,0.010041333,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30008,176168,7369,13,8192,0.010813041000000001,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30009,152592,6256,13,8192,0.0098781249999999998,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30010,67472,3027,12,4096,0.0046517920000000001,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30011,176344,7382,13,8192,0.01099,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30012,91408,4200,12,4096,0.0067320410000000002,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30013,78060,3552,12,4096,0.0052402500000000001,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30014,170048,7118,13,8192,0.010014624999999999,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30015,81272,3754,12,4096,0.0053057499999999997,8728492,0
2026-08-25T16:24:12.651Z,unavailable,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n7_global_100k.bin:tuples=6+6+6+6+6,active=41,global,weights=83886336,hash=3c7ad340df035e23",1,"depth counts player layers; depth 1 = player move, spawn, evaluator",custom,0,0,none,30016,76544,3519,12,4096,0.004925792,8728492,0
