timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,time_limit_seconds,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-23T18:49:55.535Z,unavailable,Release,H4-fixed,H4,empty=270;merges=700;monotonicity=47;sum=11,H4:nneonneo-reference:empty+merges+monotonicity+sum,4,"depth counts player layers; depth 1 = player move, spawn, evaluator",quick-benchmark,0,0,none,20000,15016,861,10,1024,5.7811849999999998,3688070240,471504726
2026-08-23T18:49:55.535Z,unavailable,Release,H4-fixed,H4,empty=270;merges=700;monotonicity=47;sum=11,H4:nneonneo-reference:empty+merges+monotonicity+sum,4,"depth counts player layers; depth 1 = player move, spawn, evaluator",quick-benchmark,0,0,none,20001,55492,2537,12,4096,11.729637500000001,3688070240,471504726
2026-08-23T18:49:55.535Z,unavailable,Release,H4-fixed,H4,empty=270;merges=700;monotonicity=47;sum=11,H4:nneonneo-reference:empty+merges+monotonicity+sum,4,"depth counts player layers; depth 1 = player move, spawn, evaluator",quick-benchmark,0,0,none,20002,61532,2866,12,4096,12.179637832999999,3688070240,471504726
2026-08-23T18:49:55.535Z,unavailable,Release,H4-fixed,H4,empty=270;merges=700;monotonicity=47;sum=11,H4:nneonneo-reference:empty+merges+monotonicity+sum,4,"depth counts player layers; depth 1 = player move, spawn, evaluator",quick-benchmark,0,0,none,20003,26932,1390,11,2048,7.5097699159999998,3688070240,471504726
2026-08-23T18:49:55.535Z,unavailable,Release,H4-fixed,H4,empty=270;merges=700;monotonicity=47;sum=11,H4:nneonneo-reference:empty+merges+monotonicity+sum,4,"depth counts player layers; depth 1 = player move, spawn, evaluator",quick-benchmark,0,0,none,20004,29444,1451,11,2048,6.6464359159999997,3688070240,471504726
2026-08-23T18:49:55.535Z,unavailable,Release,H4-fixed,H4,empty=270;merges=700;monotonicity=47;sum=11,H4:nneonneo-reference:empty+merges+monotonicity+sum,4,"depth counts player layers; depth 1 = player move, spawn, evaluator",quick-benchmark,0,0,none,20005,76940,3535,12,4096,13.459632875,3688070240,471504726
2026-08-23T18:49:55.535Z,unavailable,Release,H4-fixed,H4,empty=270;merges=700;monotonicity=47;sum=11,H4:nneonneo-reference:empty+merges+monotonicity+sum,4,"depth counts player layers; depth 1 = player move, spawn, evaluator",quick-benchmark,0,0,none,20006,58588,2685,12,4096,12.062458417,3688070240,471504726
2026-08-23T18:49:55.535Z,unavailable,Release,H4-fixed,H4,empty=270;merges=700;monotonicity=47;sum=11,H4:nneonneo-reference:empty+merges+monotonicity+sum,4,"depth counts player layers; depth 1 = player move, spawn, evaluator",quick-benchmark,0,0,none,20007,33644,1702,11,2048,8.5355469579999994,3688070240,471504726
2026-08-23T18:49:55.535Z,unavailable,Release,H4-fixed,H4,empty=270;merges=700;monotonicity=47;sum=11,H4:nneonneo-reference:empty+merges+monotonicity+sum,4,"depth counts player layers; depth 1 = player move, spawn, evaluator",quick-benchmark,0,0,none,20008,36820,1921,11,2048,9.8246199999999995,3688070240,471504726
2026-08-23T18:49:55.535Z,unavailable,Release,H4-fixed,H4,empty=270;merges=700;monotonicity=47;sum=11,H4:nneonneo-reference:empty+merges+monotonicity+sum,4,"depth counts player layers; depth 1 = player move, spawn, evaluator",quick-benchmark,0,0,none,20009,60524,2801,12,4096,14.700003457999999,3688070240,471504726
