timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,time_limit_seconds,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-20T17:29:59.775Z,unavailable,Release,v1,baseline-heuristic-v1,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"v1:empty-cells,monotonicity,smoothness,corner-preference",4,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,0,none,10400,35324,1833,11,2048,11.845484833,1780563308,263599317
2026-08-20T17:29:59.775Z,unavailable,Release,v1,baseline-heuristic-v1,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"v1:empty-cells,monotonicity,smoothness,corner-preference",4,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,0,none,10401,112840,4680,13,8192,27.102932249999999,1780563308,263599317
2026-08-20T17:29:59.775Z,unavailable,Release,v1,baseline-heuristic-v1,empty_cells=270;monotonicity=47;smoothness=15;corner_preference=100,"v1:empty-cells,monotonicity,smoothness,corner-preference",4,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,0,none,10402,36028,1885,11,2048,13.770084583999999,1780563308,263599317
